Marca_temporal,Departamento,Municipio,FechaHora,Incidente,SubIncidente,Coordenadas,latitud,Longitud
2024-01-12T11:29:54.202Z,Ocotepeque,Ocotepeque ,2024-01-01T10:31:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.445591, -89.204125",14.445591,-89.204125
2024-01-12T11:30:27.229Z,Copan,San Juan de Opoa ,2024-01-03T18:44:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.836737, -88.686258",14.836737,-88.686258
2024-01-12T11:32:15.944Z,Copan,Santa Rita ,2024-01-03T19:02:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.876642, -89.127551",14.876642,-89.127551
2024-01-12T11:33:23.675Z,Ocotepeque,San Francisco del Valle ,2024-01-01T10:52:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.433250, -88.958476",14.433250,-88.958476
2024-01-12T11:35:49.666Z,Lempira ,Gracias ,2024-01-01T11:00:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.587357, -88.566663",14.587357,-88.566663
2024-01-12T11:37:47.685Z,Copan,Santa Rosa de Copán ,2024-01-01T11:11:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.750399, -88.775201",14.750399,-88.775201
2024-01-12T11:46:48.733Z,Ocotepeque,Sensenti ,2024-01-04T02:25:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.497389, -88.934233",14.497389,-88.934233
2024-01-12T11:49:21.775Z,Copan,Florida ,2024-01-04T08:01:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.030089, -88.838058",15.030089,-88.838058
2024-01-12T11:51:20.323Z,Ocotepeque,Ocotepeque ,2024-01-04T09:20:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.433732, -89.185831",14.433732,-89.185831
2024-01-12T11:52:54.305Z,Lempira ,Lepaera ,2024-01-04T09:48:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.783707, -88.585610",14.783707,-88.585610
2024-01-12T11:54:16.652Z,Lempira ,Gracias ,2024-01-04T13:10:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.560292, -88.572054",14.560292,-88.572054
2024-01-12T11:55:53.844Z,Ocotepeque,La Labor ,2024-01-04T16:45:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.482854, -89.001950",14.482854,-89.001950
2024-01-12T11:58:40.108Z,Lempira ,Cololaca ,2024-01-04T17:00:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.316463, -88.880869",14.316463,-88.880869
2024-01-12T12:00:35.237Z,Ocotepeque,Ocotepeque ,2024-01-04T17:19:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.433752, -89.180621",14.433752,-89.180621
2024-01-12T12:01:44.932Z,Lempira ,Erandique ,2024-01-01T12:56:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.235939, -88.462252",14.235939,-88.462252
2024-01-12T12:03:07.898Z,Lempira ,La Iguala ,2024-01-04T18:15:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.616988, -88.462893",14.616988,-88.462893
2024-01-12T12:08:12.867Z,Copan,Nueva Arcadia ,2024-01-04T18:33:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.042434, -88.720286",15.042434,-88.720286
2024-01-12T12:09:52.46Z,Lempira ,Gracias ,2024-01-04T19:29:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.599369, -88.619482",14.599369,-88.619482
2024-01-12T12:14:11.281Z,Copan,San Antonio ,2024-01-04T20:49:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.868171, -88.772536",14.868171,-88.772536
2024-01-12T12:15:33.357Z,Copan,Santa Rosa de Copán ,2024-01-04T21:10:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.764262, -88.785017",14.764262,-88.785017
2024-01-12T12:17:32.83Z,Lempira ,San Rafael,2024-01-04T21:09:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.726530, -88.416792",14.726530,-88.416792
2024-01-12T12:18:59.758Z,Ocotepeque,La Labor ,2024-01-04T21:33:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.483966, -89.002476",14.483966,-89.002476
2024-01-12T12:20:21.641Z,Lempira ,La Iguala ,2024-01-04T18:33:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.731237, -88.484828",14.731237,-88.484828
2024-01-12T12:21:32.506Z,Copan,Cucuyagua ,2024-01-04T23:40:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.648799, -88.871627",14.648799,-88.871627
2024-01-12T13:29:02.461Z,Lempira ,Las Flores ,2024-01-01T13:05:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.717417, -88.601424",14.717417,-88.601424
2024-01-12T13:32:26.349Z,Lempira ,San Sebastián ,2024-01-01T17:02:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.400512, -88.729702",14.400512,-88.729702
2024-01-12T13:35:17.719Z,Lempira ,Lepaera ,2024-01-01T16:28:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.799209, -88.563033",14.799209,-88.563033
2024-01-12T13:37:34.058Z,Lempira ,La Campa ,2024-01-01T13:42:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.453450, -88.577462",14.453450,-88.577462
2024-01-12T13:39:54.593Z,Lempira ,La Iguala ,2024-01-01T14:00:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.615104, -88.454564",14.615104,-88.454564
2024-01-12T13:41:59.828Z,Lempira ,Gracias ,2024-01-01T14:07:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.590925, -88.529776",14.590925,-88.529776
2024-01-12T13:44:16.075Z,Copan,Santa Rosa de Copán ,2024-01-01T03:17:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.759307, -88.779518",14.759307,-88.779518
2024-01-12T13:46:27.988Z,Ocotepeque,San Marcos ,2024-01-01T15:12:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.405311, -88.954383",14.405311,-88.954383
2024-01-12T13:48:44.197Z,Lempira ,San Rafael,2024-01-01T15:21:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.726683, -88.418487",14.726683,-88.418487
2024-01-12T13:48:56.866Z,Copan,Santa Rosa de Copán ,2024-01-05T00:32:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.765084, -88.780668",14.765084,-88.780668
2024-01-12T13:50:33.017Z,Lempira ,Lepaera ,2024-01-01T16:12:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.801327, -88.598709",14.801327,-88.598709
2024-01-12T13:53:08.453Z,Lempira ,Santa Cruz ,2024-01-01T16:15:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.329019, -88.526618",14.329019,-88.526618
2024-01-12T13:55:14.294Z,Ocotepeque,Santa Fe ,2024-01-01T16:16:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.509913, -89.238725",14.509913,-89.238725
2024-01-12T13:57:48.742Z,Lempira ,Lepaera ,2024-01-01T16:19:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.755631, -88.596902",14.755631,-88.596902
2024-01-12T13:59:21.512Z,Lempira ,Las Flores ,2024-01-01T16:19:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.702398, -88.640271",14.702398,-88.640271
2024-01-12T14:07:22.109Z,Copan,San Antonio ,2024-01-05T10:23:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.869665, -88.773184",14.869665,-88.773184
2024-01-12T14:11:01.374Z,Ocotepeque,Ocotepeque ,2024-01-05T11:25:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.431467, -89.180210",14.431467,-89.180210
2024-01-12T14:14:03.686Z,Lempira ,San Francisco ,2024-01-05T13:28:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.121822, -88.374496",14.121822,-88.374496
2024-01-12T14:16:59.615Z,Copan,Concepción ,2024-01-05T13:46:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.830356, -88.840218",14.830356,-88.840218
2024-01-12T14:19:57.227Z,Lempira ,San Marcos de Caiquín ,2024-01-05T16:46:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.412990, -88.602158",14.412990,-88.602158
2024-01-12T14:22:23.218Z,Lempira ,Lepaera ,2024-01-05T18:15:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.777891, -88.587399",14.777891,-88.587399
2024-01-12T14:26:17.712Z,Copan,San Juan de Opoa ,2024-01-05T19:07:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.776086, -88.696286",14.776086,-88.696286
2024-01-12T14:26:56.213Z,Lempira ,Gracias ,2024-01-01T20:32:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.599660, -88.577466",14.599660,-88.577466
2024-01-12T14:28:43.653Z,Lempira ,Gracias ,2024-01-05T20:35:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.631527, -88.653281",14.631527,-88.653281
2024-01-12T14:28:57.687Z,Lempira ,Talgua ,2024-01-01T20:23:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.706026, -88.708156",14.706026,-88.708156
2024-01-12T14:30:32.973Z,Copan,Nueva Arcadia ,2024-01-05T21:25:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.067767, -88.739083",15.067767,-88.739083
2024-01-12T14:30:56.603Z,Lempira ,San Andrés ,2024-01-01T17:15:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.219964, -88.553749",14.219964,-88.553749
2024-01-12T14:32:55.027Z,Copan,Santa Rosa de Copán ,2024-01-01T05:46:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.754363, -88.767960",14.754363,-88.767960
2024-01-12T14:33:19.706Z,Copan,Nueva Arcadia ,2024-01-05T22:13:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.059915, -88.745387",15.059915,-88.745387
2024-01-12T14:34:37.992Z,Lempira ,San Francisco ,2024-01-01T17:43:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.116828, -88.373144",14.116828,-88.373144
2024-01-12T14:35:00.138Z,Ocotepeque,La Labor ,2024-01-05T22:25:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.468021, -89.009693",14.468021,-89.009693
2024-01-12T14:36:43.902Z,Copan,Nueva Arcadia ,2024-01-01T18:10:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.035791, -88.750794",15.035791,-88.750794
2024-01-12T14:38:24.685Z,Copan,Santa Rosa de Copán ,2024-01-05T23:59:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.759397, -88.779259",14.759397,-88.779259
2024-01-12T14:38:59.153Z,Lempira ,Lepaera ,2024-01-01T18:03:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.799127, -88.611563",14.799127,-88.611563
2024-01-12T14:41:08.19Z,Lempira ,San Rafael,2024-01-01T18:24:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.725901, -88.416102",14.725901,-88.416102
2024-01-12T14:41:51.323Z,Copan,Nueva Arcadia ,2024-01-06T05:45:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.067493, -88.702025",15.067493,-88.702025
2024-01-12T14:43:21.468Z,Copan,Nueva Arcadia ,2024-01-01T18:41:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.029876, -88.754933",15.029876,-88.754933
2024-01-12T14:46:07.666Z,Lempira ,Gracias ,2024-01-01T18:44:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.589965, -88.579084",14.589965,-88.579084
2024-01-12T14:46:23.898Z,Ocotepeque,Sensenti ,2024-01-06T15:38:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.503776, -88.931076",14.503776,-88.931076
2024-01-12T14:48:27.302Z,Copan,Santa Rita ,2024-01-06T19:15:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.871734, -89.099282",14.871734,-89.099282
2024-01-12T14:49:50.221Z,Copan,San Agustín ,2024-01-01T19:17:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.819818, -88.936600",14.819818,-88.936600
2024-01-12T14:50:30.155Z,Lempira ,Las Flores ,2024-01-06T19:28:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.710442, -88.607826",14.710442,-88.607826
2024-01-12T14:52:15.731Z,Lempira ,San Rafael,2024-01-06T20:10:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.728402, -88.421059",14.728402,-88.421059
2024-01-12T14:53:01.266Z,Lempira ,Gracias ,2024-01-01T19:25:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.782834, -88.586353",14.782834,-88.586353
2024-01-12T14:54:24.044Z,Ocotepeque,Mercedes ,2024-01-06T20:39:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.295782, -88.991754",14.295782,-88.991754
2024-01-12T15:00:27.374Z,Copan,Nueva Arcadia ,2024-01-01T23:45:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.068023, -88.750706",15.068023,-88.750706
2024-01-12T15:05:46.661Z,Lempira ,Gracias ,2024-01-06T20:51:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.591364, -88.586342",14.591364,-88.586342
2024-01-12T15:07:18.35Z,Ocotepeque,La Labor ,2024-01-06T21:15:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.485257, -88.992646",14.485257,-88.992646
2024-01-12T15:11:00.192Z,Ocotepeque,Ocotepeque ,2024-01-06T21:55:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.435456, -89.184222",14.435456,-89.184222
2024-01-12T15:15:49.253Z,Copan,Santa Rosa de Copán ,2024-01-06T23:42:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.767862, -88.773892",14.767862,-88.773892
2024-01-12T15:17:23.335Z,Copan,San Antonio ,2024-01-06T23:53:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.870187, -88.775208",14.870187,-88.775208
2024-01-12T15:19:51.725Z,Lempira ,Gracias ,2024-01-01T20:45:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.587997, -88.580113",14.587997,-88.580113
2024-01-12T15:22:52.552Z,Ocotepeque,Sinuapa ,2024-01-01T21:06:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.443393, -89.183638",14.443393,-89.183638
2024-01-12T15:53:09.817Z,Copan,Concepción ,2024-01-01T21:18:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.831085, -88.841962",14.831085,-88.841962
2024-01-12T15:58:45.56Z,Copan,El Paraíso ,2024-01-01T21:29:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.025136, -88.985814",15.025136,-88.985814
2024-01-12T16:00:39.425Z,Copan,Nueva Arcadia ,2024-01-01T21:40:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.060369, -88.742949",15.060369,-88.742949
2024-01-23T10:08:23.389Z,Atlantida ,La Ceiba ,2024-01-01T00:37:00Z,Accidente de Transito,Colisión,"15.779746817886203, -86.78256560232063",15.779746817886203,-86.78256560232063
2024-01-23T10:23:52.992Z,Atlantida ,El Porvenir ,2024-01-01T07:20:00Z,Accidente de Transito,Colisión,"15.709673027130545, -86.92064401100166",15.709673027130545,-86.92064401100166
2024-01-23T10:33:38.497Z,Atlantida ,La Ceiba ,2024-01-01T08:49:00Z,Accidente de Transito,Despiste,"15.787917752158984, -86.6198590015271",15.787917752158984,-86.6198590015271
2024-01-23T10:50:57.845Z,Islas de la Bahia ,Roatán ,2024-01-01T01:36:00Z,Accidente de Transito,Atropello,"16.342885795410048, -86.54628530710393",16.342885795410048,-86.54628530710393
2024-01-23T11:27:26.551Z,Atlantida ,La Masica ,2024-01-01T21:12:00Z,Incendio,Líneas Y Tendido Eléctrico,"15.603117747573831, -87.21201650692126",15.603117747573831,-87.21201650692126
2024-01-23T11:58:38.59Z,Atlantida ,La Ceiba ,2024-01-01T02:05:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.766332742536372, -86.82897137405993",15.766332742536372,-86.82897137405993
2024-01-23T12:02:15.561Z,Atlantida ,Arizona ,2024-01-01T04:01:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.602105681025792, -87.40718370079593",15.602105681025792,-87.40718370079593
2024-01-23T12:06:51.853Z,Atlantida ,La Masica ,2024-01-01T06:02:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.639304554234355, -87.10376222501793",15.639304554234355,-87.10376222501793
2024-01-23T12:12:01.899Z,Atlantida ,La Ceiba ,2024-01-01T07:55:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.772371540354435, -86.8106326606831",15.772371540354435,-86.8106326606831
2024-01-23T12:50:23.388Z,Atlantida ,Tela ,2024-01-01T08:28:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.735064733973397, -87.63554584567694",15.735064733973397,-87.63554584567694
2024-01-23T12:54:04.316Z,Atlantida ,La Ceiba ,2024-01-01T10:51:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.761002431888983, -86.82374782705278",15.761002431888983,-86.82374782705278
2024-01-23T12:57:46.084Z,Atlantida ,La Ceiba ,2024-01-01T11:25:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.741587538606185, -86.83874058369932",15.741587538606185,-86.83874058369932
2024-01-23T13:03:23.901Z,Atlantida ,La Ceiba ,2024-01-01T11:58:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.732947069833333, -86.84333774868496",15.732947069833333,-86.84333774868496
2024-01-23T13:16:47.692Z,Atlantida ,La Masica ,2024-01-01T12:11:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.679034072654561, -87.12460122805277",15.679034072654561,-87.12460122805277
2024-01-23T13:27:08.801Z,Atlantida ,La Masica ,2024-01-01T16:40:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.610286983902709, -87.15980552892253",15.610286983902709,-87.15980552892253
2024-01-23T13:30:49.251Z,Atlantida ,La Ceiba ,2024-01-01T17:26:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.757731065785624, -86.823486279021",15.757731065785624,-86.823486279021
2024-01-23T13:49:35.142Z,Atlantida ,Esparta ,2024-01-01T19:26:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.744005313775185, -87.17815397533522",15.744005313775185,-87.17815397533522
2024-01-23T13:53:49.695Z,Atlantida ,Tela ,2024-01-01T20:00:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.794661274242523, -87.53071710416106",15.794661274242523,-87.53071710416106
2024-01-23T14:00:31.216Z,Atlantida ,La Ceiba ,2024-01-01T00:22:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.771574907269617, -86.80001137206544",15.771574907269617,-86.80001137206544
2024-01-23T14:04:13.998Z,Atlantida ,Tela ,2024-01-01T00:39:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.778458178336425, -87.44578311766631",15.778458178336425,-87.44578311766631
2024-01-23T14:14:09.586Z,Atlantida ,La Ceiba ,2024-01-01T02:07:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.777523273953134, -86.69862345215311",15.777523273953134,-86.69862345215311
2024-01-23T14:20:14.234Z,Atlantida ,San Francisco ,2024-01-01T02:18:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.670736582586068, -87.03990802408649",15.670736582586068,-87.03990802408649
2024-01-23T14:24:39.747Z,Atlantida ,Tela ,2024-01-01T02:46:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.768562348788153, -87.46184946579258",15.768562348788153,-87.46184946579258
2024-01-23T14:34:53.937Z,Atlantida ,Arizona ,2024-01-01T06:59:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.678418878564747, -87.33628078363044",15.678418878564747,-87.33628078363044
2024-01-23T14:40:23.841Z,Atlantida ,La Ceiba ,2024-01-01T08:01:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.771953333284552, -86.80962317882606",15.771953333284552,-86.80962317882606
2024-01-23T14:44:53.769Z,Atlantida ,San Francisco ,2024-01-01T17:13:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.639219673427457, -87.04935470107124",15.639219673427457,-87.04935470107124
2024-01-23T14:56:09.702Z,Atlantida ,La Ceiba ,2024-01-01T17:42:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.75950043406151, -86.78884749688658",15.75950043406151,-86.78884749688658
2024-01-23T15:01:05.785Z,Atlantida ,Tela ,2024-01-01T18:54:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.784850278308, -87.43031555832835",15.784850278308,-87.43031555832835
2024-01-23T15:16:19.807Z,Colon ,Trujillo ,2024-01-01T12:47:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"15.685048687145086, -86.12186047028632",15.685048687145086,-86.12186047028632
2024-01-23T15:31:29.032Z,Colon ,Trujillo ,2024-01-01T17:24:00Z,Delitos Contra la Niñez Adolescencia,Maltrato Familiar,"15.913371410113905, -85.85875255814042",15.913371410113905,-85.85875255814042
2024-01-23T15:49:59.592Z,Colon ,Sabá ,2024-01-01T02:44:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.569741636300819, -86.1821522015611",15.569741636300819,-86.1821522015611
2024-01-23T15:59:28.648Z,Colon ,Sabá ,2024-01-01T04:03:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.522489752744491, -86.23244945857793",15.522489752744491,-86.23244945857793
2024-01-23T16:08:24.143Z,Colon ,Tocoa ,2024-01-01T05:20:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.632882493910905, -86.02743640843659",15.632882493910905,-86.02743640843659
2024-01-23T16:14:27.763Z,Colon ,Trujillo ,2024-01-01T05:30:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.915301254148131, -85.95003348822264",15.915301254148131,-85.95003348822264
2024-01-23T16:25:52.167Z,Colon ,Tocoa ,2024-01-01T16:57:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.671468754083023, -85.95863992759831",15.671468754083023,-85.95863992759831
2024-01-23T16:32:34.597Z,Colon ,Trujillo ,2024-01-01T22:18:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.911703875597004, -85.95356353549458",15.911703875597004,-85.95356353549458
2024-01-23T16:45:08.337Z,Islas de la Bahia ,Roatán ,2024-01-01T01:10:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"16.33227207187754, -86.56048255229966",16.33227207187754,-86.56048255229966
2024-01-23T16:53:02.421Z,Islas de la Bahia ,Roatán ,2024-01-01T04:52:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"16.346011007078793, -86.47323174215367",16.346011007078793,-86.47323174215367
2024-01-23T17:00:44.786Z,Islas de la Bahia ,Roatán ,2024-01-01T07:27:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"16.343819469831196, -86.47241063984406",16.343819469831196,-86.47241063984406
2024-01-24T10:10:25.502Z,Atlantida ,La Ceiba ,2024-01-02T08:14:27Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.779811959778431, -86.80557123459445",15.779811959778431,-86.80557123459445
2024-01-24T10:26:12.413Z,Islas de la Bahia ,Roatán ,2024-01-01T01:07:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"16.327911565131846, -86.56529203937365",16.327911565131846,-86.56529203937365
2024-01-24T10:35:35.656Z,Atlantida ,La Masica ,2024-01-02T08:53:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.681290672549041, -87.12560053517103",15.681290672549041,-87.12560053517103
